"ProjectDescriptionID","trapVisitID","visitTime","siteName","subSiteName","visitType","catchRawID","commonName","releaseID","run","fishOrigin","lifeStage","forkLength","totalLength","n","ActualCount"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7078,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7077,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7095,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7075,"Chinook salmon",0,"Fall","Natural","Parr",34,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7087,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7073,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7072,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7071,"Chinook salmon",0,"Fall","Natural","Parr",40,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7067,"Prickly sculpin",0,"Not recorded","Natural","Not recorded",NA,69,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7068,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7069,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7076,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7085,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7070,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7096,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7102,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7101,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7100,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7099,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7098,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,261,2023-03-07 09:40:55,"Hallwood","Hallwood 2 RL","Continue trapping",7097,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7362,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7359,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",89,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7366,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7365,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7363,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7361,"Chinook salmon",0,"Spring","Natural","Silvery parr",71,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7360,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",225,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7367,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7370,"Chinook salmon",0,"Fall","Natural","Parr",62,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7368,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7369,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,281,2023-03-08 09:55:52,"Hallwood","Hallwood 3","End trapping",7364,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6664,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6674,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6673,"Chinook salmon",0,"Fall","Natural","Parr",40,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6672,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6671,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6670,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6669,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6668,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6667,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6665,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6661,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6663,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6662,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6656,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6657,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6675,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6658,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6686,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6659,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6660,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6666,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6690,"Chinook salmon",0,"Fall","Natural","Parr",52,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6655,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6654,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6653,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6652,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6651,"Chinook salmon",0,"Fall","Natural","Parr",34,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6650,"Chinook salmon",0,"Spring","Natural","Silvery parr",73,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6649,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",248,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6684,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6691,"Chinook salmon",0,"Fall","Natural","Parr",62,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6676,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6689,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6688,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6687,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6685,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6682,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6681,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6680,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6679,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6678,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6677,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,246,2023-03-08 10:02:31,"Hallwood","Hallwood 1 RR","Continue trapping",6692,"Chinook salmon",0,"Fall","Natural","Parr",29,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7134,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7106,"Chinook salmon",0,"Fall","Natural","Parr",41,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7135,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7132,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7128,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7129,"Chinook salmon",0,"Fall","Natural","Parr",44,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7130,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7131,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7105,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7126,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7123,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7124,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7136,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7137,"Chinook salmon",0,"Fall","Natural","Parr",46,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7138,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7139,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7140,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7141,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7133,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7116,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7108,"Chinook salmon",0,"Fall","Natural","Parr",40,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7109,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7110,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7111,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7112,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7113,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7127,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7115,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7107,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7117,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7118,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7119,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7120,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7121,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7122,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7114,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7103,"Sacramento pikeminnow",0,"Not recorded","Natural","Not recorded",82,NA,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7104,"Unknown lamprey (Entosphenus or Lampetra)",0,"Not recorded","Natural","Ammocoete",NA,128,1,"Yes"
7,262,2023-03-08 10:15:58,"Hallwood","Hallwood 2 RL","Continue trapping",7125,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6725,"Chinook salmon",0,"Fall","Natural","Parr",41,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6741,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6740,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6739,"Chinook salmon",0,"Fall","Natural","Fry",32,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6742,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6726,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6745,"Chinook salmon",0,"Fall","Natural","Not recorded",NA,NA,3,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6724,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6723,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6722,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6721,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6720,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6738,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6719,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6744,"Chinook salmon",0,"Fall","Natural","Not recorded",NA,NA,52,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6737,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6727,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6728,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6729,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6730,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6731,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6732,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6733,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6734,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6735,"Chinook salmon",0,"Fall","Natural","Parr",40,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6743,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6704,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6710,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6709,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6736,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6708,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6707,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6705,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6718,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6703,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6702,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6693,"Hardhead",0,"Not recorded","Natural","Not recorded",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6694,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6695,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6716,"Chinook salmon",0,"Fall","Natural","Parr",39,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6706,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6717,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6696,"Chinook salmon",0,"Fall","Natural","Parr",42,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6715,"Chinook salmon",0,"Fall","Natural","Parr",40,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6714,"Chinook salmon",0,"Fall","Natural","Parr",38,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6713,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6712,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6711,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6701,"Chinook salmon",0,"Fall","Natural","Parr",32,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6700,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6699,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6698,"Chinook salmon",0,"Fall","Natural","Parr",35,NA,1,"Yes"
7,247,2023-03-09 09:30:24,"Hallwood","Hallwood 1 RR","Continue trapping",6697,"Chinook salmon",0,"Fall","Natural","Parr",36,NA,1,"Yes"
7,263,2023-03-09 09:50:48,"Hallwood","Hallwood 2 RL","Continue trapping",7193,"Chinook salmon",0,"Fall","Natural","Parr",37,NA,1,"Yes"
